product_id,product_name,category,brand,price_1_month_ago,price_1_week_ago,original_price,discounted_price,discount_percentage,competitor_price,rating,num_reviews,stock_left,is_flash_sale,is_fake_discount
P02626,Voltas Air Conditioner,Appliances,Voltas,56215.0,63168.0,64268,50144,21.98,51959.0,3.7,5635.0,100.0,1,0
P02627,Puma Casual T-Shirt,Fashion,Puma,1012.0,922.0,1128,942,16.49,1022.0,3.3,4111.0,38.0,0,0
P02628,Puma Casual T-Shirt,Fashion,Puma,2117.0,2175.0,2767,2249,18.72,2177.0,4.2,4638.0,101.0,0,0
P02629,Puma Casual T-Shirt,Fashion,Puma,1486.0,1519.0,1820,1423,21.81,1564.0,4.8,5705.0,45.0,0,0
P02630,iPhone 14,Electronics,Apple,78956.0,78242.0,104449,81818,21.67,90246.0,3.8,177.0,216.0,0,0
P02631,Dell Inspiron Laptop,Electronics,Dell,83586.0,85576.0,99230,70301,29.15,65379.0,4.5,2256.0,54.0,1,1
P02632,HP Pavilion Laptop,Electronics,HP,67922.0,60792.0,69741,58193,16.56,63021.0,4.3,4382.0,70.0,0,0
P02633,iPhone 14,Electronics,Apple,54925.0,55530.0,71978,60199,16.36,58229.0,4.3,6272.0,209.0,0,0
P02634,LG Refrigerator,Appliances,LG,30795.0,33587.0,36467,31356,14.02,31509.0,4.7,1545.0,69.0,0,0
P02635,Samsung Galaxy S23,Electronics,Samsung,68856.0,70253.0,83285,76509,8.14,78320.0,4.0,5749.0,,0,0
P02636,Adidas Sneakers,Fashion,Adidas,8087.0,7901.0,8219,7122,13.35,7652.0,3.7,2560.0,201.0,0,0
P02637,Ikea Wooden Dining Table,Furniture,Ikea,34608.0,33027.0,38825,33221,14.43,36424.0,4.4,1608.0,140.0,1,0
P02638,Samsung TV 55 inch,Electronics,Samsung,45825.0,50774.0,51654,46553,9.88,45981.0,3.6,6401.0,51.0,1,1
P02639,JBL Bluetooth Speaker,Electronics,JBL,10808.0,12174.0,13253,12214,7.84,11901.0,3.7,2584.0,210.0,1,0
P02640,HP Pavilion Laptop,Electronics,HP,48740.0,46783.0,56739,46447,18.14,47138.0,4.5,2963.0,237.0,0,0
P02641,Dell Inspiron Laptop,Electronics,Dell,66616.0,62064.0,72221,61758,14.49,64094.0,3.4,4469.0,42.0,0,0
P02642,Ikea Wooden Dining Table,Furniture,Ikea,30656.0,31610.0,38423,30674,20.17,29170.0,4.2,5291.0,108.0,0,0
P02643,Godrej Office Chair,Furniture,Godrej,5441.0,5218.0,6122,5097,16.74,4977.0,3.3,1445.0,223.0,0,0
P02644,Nike Running Shoes,Fashion,Nike,2453.0,2624.0,2891,2544,12.0,2641.0,4.8,6113.0,4.0,0,0
P02645,Samsung Galaxy S23,Electronics,Samsung,89771.0,82059.0,95651,67126,29.82,69487.0,4.1,2186.0,224.0,1,1
P02646,HP Pavilion Laptop,Electronics,HP,54508.0,56129.0,67459,61075,9.46,62365.0,4.1,3654.0,130.0,1,0
P02647,iPhone 13,Electronics,Apple,57291.0,62574.0,65204,52791,19.04,57531.0,4.5,1063.0,17.0,0,0
P02648,Samsung TV 55 inch,Electronics,Samsung,65911.0,76879.0,83930,69235,17.51,72952.0,3.2,2793.0,219.0,1,0
P02649,Samsung TV 55 inch,Electronics,Samsung,66483.0,64565.0,72802,65852,9.55,61362.0,4.8,3999.0,83.0,0,0
P02650,Samsung Galaxy S23,Electronics,Samsung,65995.0,62989.0,70839,63887,9.81,59663.0,2.8,77.0,67.0,0,0
P02651,Adidas Sneakers,Fashion,Adidas,8602.0,9846.0,10200,8871,13.03,8460.0,3.4,4202.0,36.0,0,0
P02652,Puma Casual T-Shirt,Fashion,Puma,2566.0,2351.0,2648,2336,11.78,2305.0,3.5,591.0,116.0,0,0
P02653,Samsung Galaxy S23,Electronics,Samsung,56789.0,,71744,60205,16.08,61967.0,2.8,5815.0,6.0,0,0
P02654,Voltas Air Conditioner,Appliances,Voltas,38428.0,36133.0,40114,28699,28.46,30375.0,4.7,4611.0,180.0,1,0
P02655,Boat Smart Watch,Electronics,Boat,6178.0,5881.0,7427,6245,15.91,,3.2,953.0,208.0,0,0
P02656,Whirlpool Washing Machine,Appliances,Whirlpool,23265.0,22036.0,24880,21688,12.83,21606.0,4.0,3805.0,206.0,0,0
P02657,LG Refrigerator,Appliances,LG,39527.0,35791.0,45456,39548,13.0,,3.6,1396.0,99.0,0,0
P02658,Whirlpool Washing Machine,Appliances,Whirlpool,17521.0,18816.0,22296,19201,13.88,20617.0,4.8,5194.0,23.0,0,0
P02659,HP Pavilion Laptop,Electronics,HP,80150.0,80952.0,103184,75673,26.66,75407.0,3.0,2401.0,160.0,1,0
P02660,Adidas Sneakers,Fashion,Adidas,5213.0,5668.0,8037,5966,25.77,6340.0,4.7,1805.0,6.0,0,0
P02661,LG Refrigerator,Appliances,LG,45407.0,45430.0,51861,45422,12.42,44586.0,3.8,796.0,136.0,0,0
P02662,Ikea Wooden Dining Table,Furniture,Ikea,40675.0,36749.0,39038,35975,7.85,,3.0,4756.0,59.0,0,0
P02663,iPhone 13,Electronics,Apple,53634.0,48001.0,56204,50981,9.29,48933.0,4.9,5699.0,206.0,0,0
P02664,Voltas Air Conditioner,Appliances,Voltas,44787.0,49462.0,73198,56982,22.15,62021.0,4.1,2781.0,169.0,0,0
P02665,Ikea Wooden Dining Table,Furniture,Ikea,14287.0,14027.0,15750,14088,10.55,15484.0,4.3,3432.0,162.0,0,0
P02666,Voltas Air Conditioner,Appliances,Voltas,31317.0,33741.0,39829,35325,11.31,36811.0,4.5,,174.0,0,0
P02667,iPhone 13,Electronics,Apple,50339.0,47536.0,54472,48414,11.12,47801.0,4.0,2785.0,81.0,0,0
P02668,Adidas Sneakers,Fashion,Adidas,4891.0,5418.0,7152,4947,30.83,5255.0,3.1,3500.0,25.0,1,1
P02669,LG Refrigerator,Appliances,LG,30999.0,32362.0,37934,31013,18.24,29366.0,3.8,3823.0,223.0,0,0
P02670,Nike Running Shoes,Fashion,Nike,3400.0,3535.0,5049,3936,22.04,4177.0,4.8,3281.0,29.0,0,0
P02671,Godrej Office Chair,Furniture,Godrej,13150.0,14292.0,17491,13748,21.4,14813.0,3.1,4516.0,186.0,1,0
P02672,Whirlpool Washing Machine,Appliances,Whirlpool,23172.0,25602.0,28973,23004,20.6,24801.0,3.1,5486.0,241.0,0,0
P02673,HP Pavilion Laptop,Electronics,HP,69852.0,64777.0,72753,67118,7.75,65154.0,3.7,2556.0,230.0,0,0
P02674,Voltas Air Conditioner,Appliances,Voltas,30512.0,28108.0,35166,30162,14.23,32782.0,3.4,906.0,230.0,0,0
P02675,Nike Running Shoes,Fashion,Nike,4158.0,4528.0,4911,4327,11.89,4214.0,3.3,2274.0,112.0,0,0
P02676,Whirlpool Washing Machine,Appliances,Whirlpool,20729.0,19414.0,20818,17474,16.06,16533.0,3.8,1724.0,119.0,1,0
P02677,iPhone 14,Electronics,Apple,92819.0,90144.0,94063,74228,21.09,71932.0,3.5,3127.0,193.0,1,1
P02678,Nike Running Shoes,Fashion,Nike,3047.0,3570.0,3859,3187,17.41,3249.0,3.7,4355.0,224.0,0,0
P02679,Samsung TV 55 inch,Electronics,Samsung,63905.0,61714.0,72360,62217,14.02,60911.0,3.0,1675.0,80.0,0,0
P02680,Adidas Sneakers,Fashion,Adidas,5928.0,5916.0,8779,7189,18.11,7338.0,3.9,534.0,192.0,0,0
P02681,Godrej Office Chair,Furniture,Godrej,9846.0,9020.0,10660,8726,18.14,8110.0,4.2,5727.0,97.0,0,0
P02682,Dell Inspiron Laptop,Electronics,Dell,55683.0,63928.0,67984,54440,19.92,58769.0,4.9,1467.0,238.0,1,0
P02683,HP Pavilion Laptop,Electronics,HP,67972.0,61925.0,75870,63346,16.51,69935.0,3.9,816.0,134.0,0,0
P02684,iPhone 13,Electronics,Apple,68800.0,63212.0,80425,65801,18.18,61542.0,4.7,3906.0,198.0,0,0
P02685,iPhone 13,Electronics,Apple,55235.0,53635.0,59861,51274,14.34,56337.0,4.1,4669.0,8.0,0,0
P02686,Boat Smart Watch,Electronics,Boat,7605.0,7678.0,9659,7673,20.56,7604.0,2.8,444.0,36.0,1,0
P02687,LG Refrigerator,Appliances,LG,31501.0,30831.0,37565,31384,16.45,34317.0,3.4,4600.0,116.0,0,0
P02688,Samsung TV 55 inch,Electronics,Samsung,53182.0,54826.0,60476,47973,20.67,46735.0,3.4,5785.0,207.0,1,0
P02689,iPhone 14,Electronics,Apple,77849.0,77701.0,74379,64887,12.76,70388.0,3.5,1840.0,16.0,0,0
P02690,Nike Running Shoes,Fashion,Nike,3800.0,3632.0,4953,3771,23.86,4189.0,4.1,2945.0,79.0,1,0
P02691,Dell Inspiron Laptop,Electronics,Dell,70946.0,66550.0,82342,69104,16.08,72402.0,4.1,5111.0,22.0,0,0
P02692,Whirlpool Washing Machine,Appliances,Whirlpool,25560.0,23572.0,26732,24221,9.39,23888.0,4.1,5473.0,151.0,0,0
P02693,Voltas Air Conditioner,Appliances,Voltas,55086.0,45965.0,66339,52475,20.9,48413.0,4.7,3497.0,219.0,0,0
P02694,Samsung TV 55 inch,Electronics,Samsung,69054.0,68466.0,88061,68863,21.8,72188.0,3.8,5488.0,187.0,0,0
P02695,Voltas Air Conditioner,Appliances,Voltas,45269.0,44192.0,54912,44568,18.84,45524.0,4.4,1510.0,103.0,0,0
P02696,Whirlpool Washing Machine,Appliances,Whirlpool,29364.0,27559.0,33885,27920,17.6,28856.0,3.4,2570.0,18.0,0,0
P02697,LG Refrigerator,Appliances,LG,33163.0,32247.0,38306,31246,18.43,31537.0,3.1,2085.0,87.0,0,0
P02698,Godrej Office Chair,Furniture,Godrej,11221.0,12709.0,17635,13016,26.19,12687.0,3.1,1411.0,202.0,0,0
P02699,Dell Inspiron Laptop,Electronics,Dell,60227.0,62065.0,67556,59830,11.44,66449.0,3.1,2276.0,130.0,0,0
P02700,Dell Inspiron Laptop,Electronics,Dell,63762.0,72160.0,80664,67016,16.92,69394.0,4.5,3653.0,5.0,0,0
P02701,Voltas Air Conditioner,Appliances,Voltas,34399.0,34246.0,40754,35167,13.71,38622.0,3.9,3433.0,54.0,0,0
P02702,Nike Running Shoes,Fashion,Nike,5430.0,5585.0,5715,5155,9.8,5316.0,3.2,1028.0,203.0,1,0
P02703,JBL Bluetooth Speaker,Electronics,JBL,9355.0,9156.0,11752,9463,19.48,10155.0,4.9,5081.0,86.0,0,0
P02704,Puma Casual T-Shirt,Fashion,Puma,1426.0,1314.0,1567,1356,13.47,1427.0,4.4,1356.0,80.0,1,0
P02705,Nike Running Shoes,Fashion,Nike,4810.0,4583.0,5566,4886,12.22,4736.0,4.6,707.0,110.0,0,0
P02706,HP Pavilion Laptop,Electronics,HP,60534.0,58732.0,59338,54839,7.58,57694.0,3.8,4071.0,75.0,0,0
P02707,JBL Bluetooth Speaker,Electronics,JBL,2558.0,2752.0,2882,2525,12.39,2710.0,3.5,6415.0,201.0,0,0
P02708,iPhone 13,Electronics,Apple,55176.0,68533.0,77898,54407,30.16,60747.0,4.2,351.0,11.0,1,1
P02709,Godrej Office Chair,Furniture,Godrej,12582.0,12440.0,12567,10850,13.66,11530.0,3.2,624.0,62.0,0,0
P02710,Adidas Sneakers,Fashion,Adidas,5018.0,4907.0,5789,4794,17.19,5264.0,3.0,1397.0,199.0,0,0
P02711,LG Refrigerator,Appliances,LG,25606.0,25185.0,26717,24596,7.94,23875.0,3.6,4970.0,235.0,0,0
P02712,Whirlpool Washing Machine,Appliances,Whirlpool,26038.0,31064.0,35655,28100,21.19,30162.0,4.4,702.0,151.0,1,0
P02713,Voltas Air Conditioner,Appliances,Voltas,42141.0,41992.0,47282,40925,13.44,39808.0,3.0,3411.0,155.0,0,0
P02714,Whirlpool Washing Machine,Appliances,Whirlpool,38884.0,36284.0,47883,34781,27.36,32125.0,4.8,4346.0,47.0,0,1
P02715,Samsung TV 55 inch,Electronics,Samsung,55958.0,56801.0,61534,52032,15.44,54737.0,3.5,1767.0,55.0,0,0
P02716,Samsung TV 55 inch,Electronics,Samsung,47174.0,50930.0,52655,48560,7.78,49532.0,4.9,1654.0,166.0,0,0
P02717,Adidas Sneakers,Fashion,Adidas,2975.0,2782.0,4090,3033,25.84,3077.0,4.7,5430.0,169.0,0,0
P02718,JBL Bluetooth Speaker,Electronics,JBL,5643.0,5632.0,7060,5747,18.6,5525.0,3.4,2559.0,56.0,1,0
P02719,iPhone 13,Electronics,Apple,81882.0,72946.0,78883,61760,21.71,63130.0,4.6,800.0,92.0,1,1
P02720,Adidas Sneakers,Fashion,Adidas,8245.0,7934.0,9431,8053,14.61,8650.0,4.5,6481.0,241.0,0,0
P02721,Adidas Sneakers,Fashion,Adidas,5984.0,5346.0,6582,4643,29.46,4980.0,3.4,4697.0,94.0,1,0
P02722,LG Refrigerator,Appliances,LG,19157.0,20109.0,24232,19266,20.49,21016.0,2.9,4239.0,165.0,0,0
P02723,Dell Inspiron Laptop,Electronics,Dell,54301.0,53180.0,65792,53364,18.89,56957.0,4.0,2982.0,33.0,0,0
P02724,iPhone 14,Electronics,Apple,74059.0,76979.0,74201,63235,14.78,61892.0,4.9,6238.0,148.0,0,0
P02725,iPhone 13,Electronics,Apple,52669.0,51075.0,64958,54095,16.72,51394.0,4.7,1741.0,23.0,0,0
P02726,Adidas Sneakers,Fashion,Adidas,2888.0,2949.0,3342,3002,10.17,3114.0,4.2,3806.0,232.0,0,0
P02727,Samsung Galaxy S23,Electronics,Samsung,63999.0,61590.0,59948,51125,14.72,52986.0,4.6,2090.0,51.0,1,0
P02728,iPhone 14,Electronics,Apple,68455.0,72638.0,91440,77923,14.78,78611.0,3.8,4209.0,63.0,0,0
P02729,Whirlpool Washing Machine,Appliances,Whirlpool,37369.0,37959.0,42224,36724,13.03,33794.0,3.5,5903.0,179.0,0,0
P02730,JBL Bluetooth Speaker,Electronics,JBL,14177.0,15564.0,18600,13198,29.04,13147.0,3.0,2140.0,173.0,1,1
P02731,Boat Smart Watch,Electronics,Boat,8674.0,8932.0,9909,8094,18.32,7934.0,3.0,5708.0,90.0,0,0
P02732,Voltas Air Conditioner,Appliances,Voltas,57445.0,56538.0,65474,58047,11.34,63211.0,3.6,4556.0,107.0,0,0
P02733,JBL Bluetooth Speaker,Electronics,JBL,12375.0,14736.0,17254,12307,28.67,11649.0,3.3,5878.0,175.0,1,1
P02734,Boat Smart Watch,Electronics,Boat,5217.0,4809.0,5879,5028,14.48,5281.0,4.6,6070.0,,0,0
P02735,LG Refrigerator,Appliances,LG,53003.0,,66550,54179,18.59,51882.0,3.9,2057.0,22.0,0,0
P02736,Puma Casual T-Shirt,Fashion,Puma,2030.0,1769.0,1969,1560,20.77,1640.0,4.7,4059.0,74.0,1,0
P02737,iPhone 14,Electronics,Apple,96273.0,101612.0,104523,80201,23.27,79443.0,3.7,858.0,176.0,1,1
P02738,Boat Smart Watch,Electronics,Boat,5237.0,4791.0,5539,4924,11.1,5087.0,2.8,4729.0,185.0,0,0
P02739,Godrej Office Chair,Furniture,Godrej,13650.0,13508.0,16150,13664,15.39,13217.0,4.6,5610.0,60.0,0,0
P02740,LG Refrigerator,Appliances,LG,21692.0,20112.0,23853,21311,10.66,21847.0,4.0,6464.0,33.0,0,0
P02741,iPhone 14,Electronics,Apple,82027.0,65194.0,79051,61529,22.17,60622.0,4.5,4554.0,,1,0
P02742,Voltas Air Conditioner,Appliances,Voltas,62292.0,74714.0,72630,57896,20.29,60936.0,4.5,3797.0,76.0,1,1
P02743,JBL Bluetooth Speaker,Electronics,JBL,2242.0,2427.0,3606,2865,20.55,2658.0,4.8,3392.0,163.0,0,0
P02744,Boat Smart Watch,Electronics,Boat,4023.0,3830.0,4451,3916,12.02,3816.0,4.5,2868.0,122.0,0,0
P02745,Whirlpool Washing Machine,Appliances,Whirlpool,34110.0,33308.0,37363,34342,8.09,32594.0,4.2,4533.0,144.0,0,0
P02746,iPhone 14,Electronics,Apple,77448.0,78173.0,85831,75263,12.31,76709.0,3.1,6195.0,237.0,0,0
P02747,JBL Bluetooth Speaker,Electronics,JBL,7632.0,,9253,7300,21.11,7118.0,3.9,199.0,3.0,0,0
P02748,Samsung TV 55 inch,Electronics,Samsung,65958.0,74828.0,80271,68903,14.16,75821.0,4.6,2366.0,131.0,0,0
P02749,Godrej Office Chair,Furniture,Godrej,8827.0,9426.0,11296,9242,18.18,9090.0,4.2,1854.0,180.0,0,0
P02750,HP Pavilion Laptop,Electronics,HP,50889.0,53433.0,66984,54699,18.34,57023.0,4.1,4781.0,39.0,0,0
P02751,Boat Smart Watch,Electronics,Boat,3339.0,3166.0,3921,3269,16.63,3402.0,3.8,2149.0,234.0,0,0
P02752,Dell Inspiron Laptop,Electronics,Dell,40052.0,35764.0,55351,42315,23.55,45812.0,2.8,5321.0,165.0,0,0
P02753,Boat Smart Watch,Electronics,Boat,,7024.0,8785,6945,20.94,6719.0,4.7,3072.0,199.0,0,0
P02754,Samsung TV 55 inch,Electronics,Samsung,91012.0,82717.0,94298,86908,7.84,87577.0,3.8,3458.0,91.0,0,0
P02755,Godrej Office Chair,Furniture,Godrej,6977.0,6007.0,7735,6597,14.71,6729.0,4.6,175.0,110.0,0,0
P02756,LG Refrigerator,Appliances,LG,50360.0,59713.0,69891,61067,12.63,56463.0,4.9,1190.0,51.0,0,0
P02757,Dell Inspiron Laptop,Electronics,Dell,50105.0,49032.0,56157,49264,12.27,50089.0,3.1,3177.0,123.0,0,0
P02758,iPhone 14,Electronics,Apple,64127.0,72317.0,77808,67148,13.7,66898.0,2.9,1590.0,6.0,0,0
P02759,Voltas Air Conditioner,Appliances,Voltas,67708.0,66167.0,68839,61275,10.99,68459.0,4.4,2587.0,249.0,1,0
P02760,iPhone 13,Electronics,Apple,,67756.0,69590,63430,8.85,59505.0,4.8,3248.0,63.0,0,0
P02761,LG Refrigerator,Appliances,LG,26693.0,27093.0,33578,28732,14.43,27149.0,3.4,1076.0,146.0,1,0
P02762,LG Refrigerator,Appliances,LG,46729.0,47668.0,58051,46940,19.14,43204.0,3.6,505.0,80.0,0,0
P02763,HP Pavilion Laptop,Electronics,HP,63665.0,70500.0,79934,61247,23.38,64012.0,4.7,3176.0,3.0,1,0
P02764,Samsung Galaxy S23,Electronics,Samsung,56977.0,55617.0,61924,53410,13.75,53088.0,3.8,2650.0,180.0,0,0
P02765,iPhone 14,Electronics,Apple,68750.0,67885.0,74286,65621,11.66,70105.0,3.8,5386.0,171.0,0,0
P02766,Nike Running Shoes,Fashion,Nike,6932.0,8175.0,8320,6435,22.66,6150.0,4.6,2759.0,154.0,1,1
P02767,Ikea Wooden Dining Table,Furniture,Ikea,38607.0,37398.0,40967,36931,9.85,37294.0,4.2,6316.0,114.0,0,1
P02768,Nike Running Shoes,Fashion,Nike,4521.0,4647.0,4640,3767,18.81,3507.0,3.2,507.0,231.0,1,1
P02769,LG Refrigerator,Appliances,LG,42772.0,45969.0,47071,42332,10.07,42987.0,2.8,3742.0,99.0,0,0
P02770,Samsung Galaxy S23,Electronics,Samsung,60858.0,56179.0,74293,58818,20.83,55931.0,4.8,1592.0,123.0,0,0
P02771,Dell Inspiron Laptop,Electronics,Dell,70990.0,64264.0,83480,71660,14.16,72664.0,4.5,3754.0,,0,1
P02772,Dell Inspiron Laptop,Electronics,Dell,44080.0,41929.0,53584,45460,15.16,46003.0,4.3,5892.0,165.0,0,0
P02773,Puma Casual T-Shirt,Fashion,Puma,1601.0,1679.0,1907,1654,13.27,1716.0,3.5,,132.0,0,0
P02774,Nike Running Shoes,Fashion,Nike,8962.0,9695.0,9440,7465,20.92,6976.0,3.6,5889.0,54.0,1,1
P02775,Samsung TV 55 inch,Electronics,Samsung,70004.0,67708.0,71117,65715,7.6,69990.0,3.5,233.0,246.0,0,0
P02776,JBL Bluetooth Speaker,Electronics,JBL,9090.0,9236.0,9750,8658,11.2,8097.0,3.5,2115.0,129.0,0,0
P02777,Adidas Sneakers,Fashion,Adidas,7087.0,6919.0,8185,7047,13.9,6609.0,3.0,2983.0,87.0,1,0
P02778,Boat Smart Watch,Electronics,Boat,2258.0,2314.0,2776,2406,13.33,2342.0,4.4,2032.0,200.0,0,0
P02779,Voltas Air Conditioner,Appliances,Voltas,46876.0,50284.0,50708,46866,7.58,51707.0,3.6,4820.0,203.0,0,0
P02780,Puma Casual T-Shirt,Fashion,Puma,2307.0,2110.0,2487,1851,25.57,1857.0,4.7,385.0,88.0,0,0
P02781,JBL Bluetooth Speaker,Electronics,JBL,5493.0,6080.0,7293,6163,15.49,5736.0,3.1,6131.0,241.0,0,0
P02782,Ikea Wooden Dining Table,Furniture,Ikea,17701.0,23358.0,23325,18034,22.68,19225.0,3.7,6147.0,122.0,1,1
P02783,Samsung TV 55 inch,Electronics,Samsung,57631.0,59787.0,64891,53863,16.99,55197.0,4.0,5350.0,136.0,1,0
P02784,Samsung TV 55 inch,Electronics,Samsung,48764.0,49578.0,64117,50253,21.62,46298.0,4.4,4068.0,55.0,0,0
P02785,JBL Bluetooth Speaker,Electronics,JBL,3448.0,3486.0,3971,3361,15.36,3376.0,4.9,2302.0,164.0,0,0
P02786,LG Refrigerator,Appliances,LG,39249.0,43867.0,55680,49188,11.66,49737.0,4.6,3790.0,210.0,0,1
P02787,iPhone 14,Electronics,Apple,81324.0,79538.0,90872,67814,25.37,69203.0,4.1,5166.0,75.0,1,0
P02788,Ikea Wooden Dining Table,Furniture,Ikea,23306.0,23144.0,26241,20813,20.69,20732.0,2.9,3278.0,154.0,0,0
P02789,Adidas Sneakers,Fashion,Adidas,8849.0,9480.0,10392,8475,18.45,8831.0,4.5,84.0,118.0,0,0
P02790,iPhone 13,Electronics,Apple,67597.0,62358.0,72746,61918,14.88,63113.0,3.7,4886.0,241.0,0,0
P02791,Boat Smart Watch,Electronics,Boat,4198.0,4367.0,5273,4179,20.75,4358.0,2.9,3234.0,17.0,0,0
P02792,Godrej Office Chair,Furniture,Godrej,5736.0,5352.0,6285,4953,21.19,4895.0,4.3,4017.0,38.0,0,0
P02793,Nike Running Shoes,Fashion,Nike,2534.0,2470.0,3042,2604,14.4,2628.0,4.2,2873.0,46.0,0,0
P02794,Adidas Sneakers,Fashion,Adidas,7999.0,7713.0,9876,7758,21.45,7686.0,3.3,4094.0,211.0,1,0
P02795,Dell Inspiron Laptop,Electronics,Dell,48477.0,52018.0,52615,42516,19.19,46494.0,3.1,6226.0,35.0,1,1
P02796,iPhone 14,Electronics,Apple,82158.0,74781.0,90849,78050,14.09,76412.0,4.6,1264.0,72.0,0,0
P02797,Godrej Office Chair,Furniture,Godrej,9342.0,9778.0,11340,9832,13.3,9602.0,3.3,5902.0,180.0,0,1
P02798,Samsung TV 55 inch,Electronics,Samsung,56954.0,53609.0,70680,55692,21.21,59762.0,3.4,3529.0,,0,0
P02799,Samsung TV 55 inch,Electronics,Samsung,52314.0,50776.0,59645,51049,14.41,56923.0,3.7,3911.0,139.0,0,0
P02800,LG Refrigerator,Appliances,LG,41846.0,38051.0,51534,41254,19.95,45669.0,4.9,5948.0,129.0,0,0
P02801,Whirlpool Washing Machine,Appliances,Whirlpool,28450.0,29104.0,36802,29982,18.53,28360.0,3.2,4334.0,59.0,0,0
P02802,Dell Inspiron Laptop,Electronics,Dell,64107.0,61010.0,70710,54438,23.01,52663.0,4.0,6339.0,247.0,1,0
P02803,LG Refrigerator,Appliances,LG,50854.0,52135.0,57830,52715,8.84,57819.0,4.0,4779.0,192.0,0,0
P02804,HP Pavilion Laptop,Electronics,HP,74452.0,80348.0,75417,67014,11.14,61671.0,4.7,4616.0,217.0,1,0
P02805,Samsung Galaxy S23,Electronics,Samsung,50553.0,56987.0,63431,51204,19.28,53788.0,4.8,3488.0,183.0,0,0
P02806,LG Refrigerator,Appliances,LG,65473.0,69774.0,71402,57800,19.05,57056.0,3.3,4239.0,155.0,1,0
P02807,Adidas Sneakers,Fashion,Adidas,5983.0,6035.0,6788,6156,9.31,6192.0,4.2,6482.0,155.0,0,0
P02808,Ikea Wooden Dining Table,Furniture,Ikea,25683.0,23883.0,32717,25364,22.47,26631.0,3.5,5921.0,135.0,0,1
P02809,Ikea Wooden Dining Table,Furniture,Ikea,27339.0,27572.0,36801,30534,17.03,30317.0,3.2,1514.0,,0,0
P02810,HP Pavilion Laptop,Electronics,HP,60616.0,61371.0,68645,60517,11.84,62995.0,4.1,4090.0,68.0,0,0
P02811,Godrej Office Chair,Furniture,Godrej,6575.0,6660.0,8196,6592,19.57,6339.0,4.2,4513.0,192.0,0,0
P02812,iPhone 14,Electronics,Apple,63958.0,60372.0,70242,61292,12.74,57113.0,3.0,3993.0,38.0,1,1
P02813,JBL Bluetooth Speaker,Electronics,JBL,7940.0,8741.0,10396,8373,19.46,8366.0,3.8,6018.0,169.0,0,0
P02814,Whirlpool Washing Machine,Appliances,Whirlpool,30416.0,30409.0,32646,30100,7.8,33286.0,3.2,167.0,165.0,0,0
P02815,Dell Inspiron Laptop,Electronics,Dell,40613.0,41839.0,47770,43025,9.93,44547.0,3.5,1221.0,113.0,1,0
P02816,HP Pavilion Laptop,Electronics,HP,56015.0,56930.0,72987,58027,20.5,61532.0,2.9,2114.0,74.0,0,0
P02817,Nike Running Shoes,Fashion,Nike,4839.0,5171.0,6311,5109,19.05,4996.0,3.8,2045.0,164.0,0,0
P02818,Boat Smart Watch,Electronics,Boat,4776.0,4395.0,4528,4165,8.02,4007.0,3.7,2182.0,116.0,0,0
P02819,JBL Bluetooth Speaker,Electronics,JBL,6670.0,7434.0,8195,6473,21.01,6965.0,2.8,2149.0,59.0,1,0
P02820,Ikea Wooden Dining Table,Furniture,Ikea,30597.0,33210.0,37149,32472,12.59,33197.0,3.9,2748.0,20.0,0,0
P02821,Ikea Wooden Dining Table,Furniture,Ikea,36182.0,36937.0,46197,38041,17.65,39761.0,3.3,371.0,248.0,0,0
P02822,JBL Bluetooth Speaker,Electronics,JBL,6754.0,6609.0,7403,5703,22.96,5783.0,4.3,6189.0,94.0,0,0
P02823,Samsung Galaxy S23,Electronics,Samsung,58317.0,62213.0,76920,60228,21.7,62100.0,2.9,3816.0,8.0,0,0
P02824,Nike Running Shoes,Fashion,Nike,5008.0,5067.0,5911,5185,12.28,5665.0,3.4,2948.0,173.0,0,0
P02825,Puma Casual T-Shirt,Fashion,Puma,1365.0,1309.0,1469,1243,15.38,1178.0,4.5,232.0,78.0,0,0
P02826,LG Refrigerator,Appliances,LG,25453.0,22994.0,31560,25440,19.39,27801.0,3.0,2488.0,244.0,0,0
P02827,Boat Smart Watch,Electronics,Boat,8096.0,7969.0,8773,7713,12.08,7461.0,4.1,5457.0,249.0,0,0
P02828,Ikea Wooden Dining Table,Furniture,Ikea,22652.0,23843.0,28187,22161,21.38,22098.0,3.5,2352.0,224.0,0,0
P02829,Adidas Sneakers,Fashion,Adidas,3062.0,2712.0,3513,3011,14.29,2871.0,3.3,1631.0,117.0,0,0
P02830,Whirlpool Washing Machine,Appliances,Whirlpool,23782.0,23311.0,29518,20671,29.97,22306.0,4.9,1999.0,59.0,1,1
P02831,iPhone 13,Electronics,Apple,57813.0,64096.0,71165,59107,16.94,57402.0,3.0,4637.0,131.0,0,0
P02832,HP Pavilion Laptop,Electronics,HP,45995.0,47213.0,54929,45471,17.22,50278.0,4.2,5702.0,85.0,0,0
P02833,Samsung Galaxy S23,Electronics,Samsung,66072.0,66525.0,93924,73613,21.62,69568.0,3.8,3502.0,177.0,0,0
P02834,Voltas Air Conditioner,Appliances,Voltas,64788.0,65538.0,76135,61759,18.88,64994.0,3.7,2600.0,240.0,1,0
P02835,Voltas Air Conditioner,Appliances,Voltas,32936.0,35404.0,39447,33057,16.2,35848.0,4.2,4626.0,84.0,1,0
